expno,polymer,solvent,mn,mw,cryst,tg,dens,pressure,temperature,wa,doi,notes
1779,8,1,81000,410000,0,273,0.855,9.49285714285715,493.15,0.058810215398544,10.1002/pen.20194,"PP by Mitsubishi Chemical, Assigned 0 crystallinity as was used in molten state"
1780,8,1,81000,410000,0,273,0.855,10.0071428571429,493.15,0.064176137429204,10.1002/pen.20194,"PP by Mitsubishi Chemical, Assigned 0 crystallinity as was used in molten state"
1781,8,1,81000,410000,0,273,0.855,10.5214285714286,493.15,0.068090987188586,10.1002/pen.20194,"PP by Mitsubishi Chemical, Assigned 0 crystallinity as was used in molten state"
1782,8,1,81000,410000,0,273,0.855,11.0142857142857,493.15,0.069758771112188,10.1002/pen.20194,"PP by Mitsubishi Chemical, Assigned 0 crystallinity as was used in molten state"
1783,8,1,81000,410000,0,273,0.855,12.0214285714286,493.15,0.075686289037899,10.1002/pen.20194,"PP by Mitsubishi Chemical, Assigned 0 crystallinity as was used in molten state"
1784,8,1,81000,410000,0,273,0.855,13.0285714285714,493.15,0.081538744708264,10.1002/pen.20194,"PP by Mitsubishi Chemical, Assigned 0 crystallinity as was used in molten state"
1785,3,1,17700,89200,0,153,0.86,4.99285714285715,493.15,0.028918382438797,10.1002/pen.20194,"HDPE by Nippon polyolefin Co. Ltd, assigned 0 crystallinity as was used in molten state"
1786,3,1,17700,89200,0,153,0.86,6.02142857142857,493.15,0.034330611139064,10.1002/pen.20194,"HDPE by Nippon polyolefin Co. Ltd, assigned 0 crystallinity as was used in molten state"
1787,3,1,17700,89200,0,153,0.86,7.02857142857143,493.15,0.039534973245563,10.1002/pen.20194,"HDPE by Nippon polyolefin Co. Ltd, assigned 0 crystallinity as was used in molten state"
1788,3,1,17700,89200,0,153,0.86,8.03571428571429,493.15,0.045122277928738,10.1002/pen.20194,"HDPE by Nippon polyolefin Co. Ltd, assigned 0 crystallinity as was used in molten state"
1789,3,1,17700,89200,0,153,0.86,9,493.15,0.050789423625642,10.1002/pen.20194,"HDPE by Nippon polyolefin Co. Ltd, assigned 0 crystallinity as was used in molten state"
1790,3,1,17700,89200,0,153,0.86,9.51428571428572,493.15,0.054100163020814,10.1002/pen.20194,"HDPE by Nippon polyolefin Co. Ltd, assigned 0 crystallinity as was used in molten state"
1791,3,1,17700,89200,0,153,0.86,10.0071428571429,493.15,0.056104112283888,10.1002/pen.20194,"HDPE by Nippon polyolefin Co. Ltd, assigned 0 crystallinity as was used in molten state"
1792,3,1,17700,89200,0,153,0.86,10.5,493.15,0.059803293514715,10.1002/pen.20194,"HDPE by Nippon polyolefin Co. Ltd, assigned 0 crystallinity as was used in molten state"
1793,3,1,17700,89200,0,153,0.86,11.0357142857143,493.15,0.059661553537105,10.1002/pen.20194,"HDPE by Nippon polyolefin Co. Ltd, assigned 0 crystallinity as was used in molten state"
1794,3,1,17700,89200,0,153,0.86,12.0428571428571,493.15,0.065578068237145,10.1002/pen.20194,"HDPE by Nippon polyolefin Co. Ltd, assigned 0 crystallinity as was used in molten state"
1795,3,1,17700,89200,0,153,0.86,13.0285714285714,493.15,0.070451920569278,10.1002/pen.20194,"HDPE by Nippon polyolefin Co. Ltd, assigned 0 crystallinity as was used in molten state"
1796,3,1,17700,89200,0,153,0.86,14.0142857142857,493.15,0.075412266073745,10.1002/pen.20194,"HDPE by Nippon polyolefin Co. Ltd, assigned 0 crystallinity as was used in molten state"
1797,3,1,17700,89200,0,153,0.86,15.0214285714286,493.15,0.080455533851767,10.1002/pen.20194,"HDPE by Nippon polyolefin Co. Ltd, assigned 0 crystallinity as was used in molten state"
1798,10,1,120000,250000,0,375,1,2.01428571428571,493.15,0.006807053859321,10.1002/pen.20194,PS by Mitsubishi Chemical
1799,10,1,120000,250000,0,375,1,2.97857142857143,493.15,0.009959922225309,10.1002/pen.20194,PS by Mitsubishi Chemical
1800,10,1,120000,250000,0,375,1,4.99285714285715,493.15,0.015895554766694,10.1002/pen.20194,PS by Mitsubishi Chemical
1801,10,1,120000,250000,0,375,1,7.00714285714286,493.15,0.023445144624056,10.1002/pen.20194,PS by Mitsubishi Chemical
1802,10,1,120000,250000,0,375,1,8.05714285714286,493.15,0.02649342541652,10.1002/pen.20194,PS by Mitsubishi Chemical
1803,10,1,120000,250000,0,375,1,8.97857142857144,493.15,0.029673705907518,10.1002/pen.20194,PS by Mitsubishi Chemical
1804,10,1,120000,250000,0,375,1,9.98571428571429,493.15,0.032383168508823,10.1002/pen.20194,PS by Mitsubishi Chemical
1805,10,1,120000,250000,0,375,1,11.0142857142857,493.15,0.035525145927558,10.1002/pen.20194,PS by Mitsubishi Chemical
1806,10,1,120000,250000,0,375,1,12.0214285714286,493.15,0.038202073937011,10.1002/pen.20194,PS by Mitsubishi Chemical
1807,10,1,120000,250000,0,375,1,13.0285714285714,493.15,0.040864183292969,10.1002/pen.20194,PS by Mitsubishi Chemical
1808,10,1,120000,250000,0,375,1,13.5,493.15,0.041601044827719,10.1002/pen.20194,PS by Mitsubishi Chemical
1809,10,1,120000,250000,0,375,1,14.0142857142857,493.15,0.04365824677067,10.1002/pen.20194,PS by Mitsubishi Chemical
1810,10,1,120000,250000,0,375,1,14.5928571428571,493.15,0.044829830404655,10.1002/pen.20194,PS by Mitsubishi Chemical
1811,4,2,1000000,1000000,0.71,223,1.20565,0.692511043165468,308.15,0.00030848660984,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1812,4,2,1000000,1000000,0.71,223,1.20565,1.03512176978417,308.15,0.000469289579896,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1813,4,2,1000000,1000000,0.71,223,1.20565,1.38137729136691,308.15,0.000595142359122,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1814,4,2,1000000,1000000,0.71,223,1.20565,1.71669842805755,308.15,0.000764222758051,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1815,4,2,1000000,1000000,0.71,223,1.20565,2.05930915467626,308.15,0.000905346724265,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1816,4,2,1000000,1000000,0.71,223,1.20565,2.39463029136691,308.15,0.001074322186935,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1817,4,16,1000000,1000000,0.71,223,1.20565,1.02783217985612,308.15,0.000467233314106,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1818,4,16,1000000,1000000,0.71,223,1.20565,1.19913754316547,308.15,0.000553637697717,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1819,4,16,1000000,1000000,0.71,223,1.20565,1.37773249640288,308.15,0.000645596014389,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1820,4,16,1000000,1000000,0.71,223,1.20565,1.55997224460432,308.15,0.000726421657221,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1821,4,16,1000000,1000000,0.71,223,1.20565,1.72398801798561,308.15,0.000801655160163,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1822,4,16,1000000,1000000,0.71,223,1.20565,2.07388833453237,308.15,0.000979898538522,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1823,4,16,1000000,1000000,0.71,223,1.20565,2.41285426618705,308.15,0.001133067607801,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1824,4,10,1000000,1000000,0.71,223,1.20565,1.03147697482014,308.15,0.000350433102704,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1825,4,10,1000000,1000000,0.71,223,1.20565,1.38137729136691,308.15,0.000499238229743,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1826,4,10,1000000,1000000,0.71,223,1.20565,1.72763281294964,308.15,0.000599336586834,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1827,4,10,1000000,1000000,0.71,223,1.20565,2.07388833453237,308.15,0.000733469854989,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1828,4,10,1000000,1000000,0.71,223,1.20565,2.41285426618705,308.15,0.000896740409276,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1829,4,1,1000000,1000000,0.71,223,1.20565,0.356197059101106,308.15,0.002192867764037,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1830,4,1,1000000,1000000,0.71,223,1.20565,0.530663857468864,308.15,0.003256971044528,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1831,4,1,1000000,1000000,0.71,223,1.20565,0.701498924653825,308.15,0.004290138608624,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1832,4,1,1000000,1000000,0.71,223,1.20565,0.872320928057554,308.15,0.005349775730644,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1833,4,1,1000000,1000000,0.71,223,1.20565,1.03586640531446,308.15,0.006378611522166,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1834,4,1,1000000,1000000,0.71,223,1.20565,1.19941188257136,308.15,0.007405321120362,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1835,4,1,1000000,1000000,0.71,223,1.20565,1.38115520708594,308.15,0.008486770758306,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1836,4,1,1000000,1000000,0.71,223,1.20565,1.54833241552564,308.15,0.009537499281843,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1837,4,1,1000000,1000000,0.71,223,1.20565,1.71911522758567,308.15,0.010670919749398,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1838,4,1,1000000,1000000,0.71,223,1.20565,1.88625324468167,308.15,0.011801749157573,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1839,4,1,1000000,1000000,0.71,223,1.20565,2.06431258288853,308.15,0.012958169554012,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1840,4,7,1000000,1000000,0.71,223,1.20565,0.299952151624549,308.15,0.003096230386824,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1841,4,7,1000000,1000000,0.71,223,1.20565,0.417006649819494,308.15,0.00438664131762,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1842,4,7,1000000,1000000,0.71,223,1.20565,0.552350913357401,308.15,0.005887904875116,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1843,4,7,1000000,1000000,0.71,223,1.20565,0.680379270758123,308.15,0.007366855944723,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1844,4,7,1000000,1000000,0.71,223,1.20565,0.808407628158845,308.15,0.008983307590157,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1845,4,7,1000000,1000000,0.71,223,1.20565,0.936435985559567,308.15,0.010576826202975,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1846,4,15,1000000,1000000,0.71,223,1.20565,0.278004433212996,308.15,0.001685268788269,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1847,4,15,1000000,1000000,0.71,223,1.20565,0.413348696750903,308.15,0.002554081887078,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1848,4,15,1000000,1000000,0.71,223,1.20565,0.556008866425993,308.15,0.003440221724981,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1849,4,15,1000000,1000000,0.71,223,1.20565,0.691353129963899,308.15,0.004362394757225,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1850,4,15,1000000,1000000,0.71,223,1.20565,0.804749675090253,308.15,0.005151471485411,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1851,4,13,1000000,1000000,0.71,223,1.20565,0.175581747292419,308.15,0.000297415306839,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1852,4,13,1000000,1000000,0.71,223,1.20565,0.53406114801444,308.15,0.00092735104354,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1853,4,13,1000000,1000000,0.71,223,1.20565,0.695011083032491,308.15,0.001188600703228,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1854,4,13,1000000,1000000,0.71,223,1.20565,0.866934877256318,308.15,0.00148530951905,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1855,4,13,1000000,1000000,0.71,223,1.20565,1.15591316967509,308.15,0.001841127489017,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1856,4,13,1000000,1000000,0.71,223,1.20565,1.34246877617329,308.15,0.002113749576443,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1857,4,13,1000000,1000000,0.71,223,1.20565,1.54365619494585,308.15,0.002398066070641,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1858,4,13,1000000,1000000,0.71,223,1.20565,1.72289589530686,308.15,0.002658547235848,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1859,4,13,1000000,1000000,0.71,223,1.20565,1.90213559566787,308.15,0.002918892409487,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1860,4,21,1000000,1000000,0.71,223,1.20565,0.541377054151625,308.15,0.000677178491429,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1861,4,21,1000000,1000000,0.71,223,1.20565,0.713300848375452,308.15,0.000894192460862,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1862,4,21,1000000,1000000,0.71,223,1.20565,0.731590613718412,308.15,0.000868666297833,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1863,4,21,1000000,1000000,0.71,223,1.20565,1.07909615523466,308.15,0.001251421840417,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1864,4,21,1000000,1000000,0.71,223,1.20565,1.24736199638989,308.15,0.001417191517641,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1865,4,21,1000000,1000000,0.71,223,1.20565,1.40099602527076,308.15,0.001570160847263,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1866,4,21,1000000,1000000,0.71,223,1.20565,1.57657777256318,308.15,0.001799526988791,10.1016/j.memsci.2003.08.031,"PEO from Aldrich Chemical Company, Milwaukee, WI; Mn is taken equal to Mw"
1867,2,1,69000,120000,0.33,213,1.11862,5.14460750220245,343.15,0.079102715466352,10.1021/ie049445c,"PCL by Solvay Interox Ltd. (PCL CAPA 6800), density is approximate, crystallinity is used both 0.33 at ambient conditions and 0 at experimental conditions"
1868,2,1,69000,120000,0.33,213,1.11862,7.06861176797886,343.15,0.112050739957717,10.1021/ie049445c,"PCL by Solvay Interox Ltd. (PCL CAPA 6800), density is approximate, crystallinity is used both 0.33 at ambient conditions and 0 at experimental conditions"
1869,2,1,69000,120000,0.33,213,1.11862,9.05619696758938,343.15,0.141374429941815,10.1021/ie049445c,"PCL by Solvay Interox Ltd. (PCL CAPA 6800), density is approximate, crystallinity is used both 0.33 at ambient conditions and 0 at experimental conditions"
1870,2,1,69000,120000,0.33,213,1.11862,10.9503523902258,343.15,0.16219119226638,10.1021/ie049445c,"PCL by Solvay Interox Ltd. (PCL CAPA 6800), density is approximate, crystallinity is used both 0.33 at ambient conditions and 0 at experimental conditions"
1871,2,1,69000,120000,0.33,213,1.11862,13.5403625909955,343.15,0.183490354419022,10.1021/ie049445c,"PCL by Solvay Interox Ltd. (PCL CAPA 6800), density is approximate, crystallinity is used both 0.33 at ambient conditions and 0 at experimental conditions"
1872,2,1,69000,120000,0.33,213,1.11862,17.6198590439097,343.15,0.195046439628483,10.1021/ie049445c,"PCL by Solvay Interox Ltd. (PCL CAPA 6800), density is approximate, crystallinity is used both 0.33 at ambient conditions and 0 at experimental conditions"
1873,2,1,69000,120000,0.33,213,1.11862,24.6118491213428,343.15,0.201871071480778,10.1021/ie049445c,"PCL by Solvay Interox Ltd. (PCL CAPA 6800), density is approximate, crystallinity is used both 0.33 at ambient conditions and 0 at experimental conditions"
1874,2,1,69000,120000,0.33,213,1.11862,8.14374971020541,353.15,0.116075764934434,10.1021/ie049445c,"PCL by Solvay Interox Ltd. (PCL CAPA 6800), density is approximate, crystallinity is used both 0.33 at ambient conditions and 0 at experimental conditions"
1875,2,1,69000,120000,0.33,213,1.11862,12.9462836741318,353.15,0.152042242584252,10.1021/ie049445c,"PCL by Solvay Interox Ltd. (PCL CAPA 6800), density is approximate, crystallinity is used both 0.33 at ambient conditions and 0 at experimental conditions"
1876,2,1,69000,120000,0.33,213,1.11862,16.9606922613252,353.15,0.172351068667576,10.1021/ie049445c,"PCL by Solvay Interox Ltd. (PCL CAPA 6800), density is approximate, crystallinity is used both 0.33 at ambient conditions and 0 at experimental conditions"
1877,2,1,69000,120000,0.33,213,1.11862,23.1919135716604,353.15,0.184952978056426,10.1021/ie049445c,"PCL by Solvay Interox Ltd. (PCL CAPA 6800), density is approximate, crystallinity is used both 0.33 at ambient conditions and 0 at experimental conditions"
1878,2,1,69000,120000,0.33,213,1.11862,25.7860968145778,353.15,0.188104089219331,10.1021/ie049445c,"PCL by Solvay Interox Ltd. (PCL CAPA 6800), density is approximate, crystallinity is used both 0.33 at ambient conditions and 0 at experimental conditions"
1879,2,1,69000,120000,0.33,213,1.11862,4.00756943478463,363.15,0.067145053818555,10.1021/ie049445c,"PCL by Solvay Interox Ltd. (PCL CAPA 6800), density is approximate, crystallinity is used both 0.33 at ambient conditions and 0 at experimental conditions"
1880,2,1,69000,120000,0.33,213,1.11862,5.90230444660825,363.15,0.088632949424136,10.1021/ie049445c,"PCL by Solvay Interox Ltd. (PCL CAPA 6800), density is approximate, crystallinity is used both 0.33 at ambient conditions and 0 at experimental conditions"
1881,2,1,69000,120000,0.33,213,1.11862,8.0820234617703,363.15,0.10828025477707,10.1021/ie049445c,"PCL by Solvay Interox Ltd. (PCL CAPA 6800), density is approximate, crystallinity is used both 0.33 at ambient conditions and 0 at experimental conditions"
1882,2,1,69000,120000,0.33,213,1.11862,10.8940742801502,363.15,0.129880478087649,10.1021/ie049445c,"PCL by Solvay Interox Ltd. (PCL CAPA 6800), density is approximate, crystallinity is used both 0.33 at ambient conditions and 0 at experimental conditions"
1883,2,1,69000,120000,0.33,213,1.11862,14.3084921407706,363.15,0.145406166849272,10.1021/ie049445c,"PCL by Solvay Interox Ltd. (PCL CAPA 6800), density is approximate, crystallinity is used both 0.33 at ambient conditions and 0 at experimental conditions"
1884,2,1,69000,120000,0.33,213,1.11862,19.1478879770019,363.15,0.156235512285582,10.1021/ie049445c,"PCL by Solvay Interox Ltd. (PCL CAPA 6800), density is approximate, crystallinity is used both 0.33 at ambient conditions and 0 at experimental conditions"
1885,2,1,69000,120000,0.33,213,1.11862,24.1466708397088,363.15,0.161676646706587,10.1021/ie049445c,"PCL by Solvay Interox Ltd. (PCL CAPA 6800), density is approximate, crystallinity is used both 0.33 at ambient conditions and 0 at experimental conditions"
